filePath,SWC Categories
DAppSCAN-source/contracts/Hacken-Hedgey Finance-V1/treasury_pools_core-7eb9dc8de364a1ab3b53ba0ad3194f380c03e94b/HedgeyAnySwap.sol,SWC-100-Function Default Visibility
DAppSCAN-source/contracts/consensys-Aave_Protocol_V2/aave-protocol-v2-f756f44a8d6a328cd545335e46e7128939db88c4/contracts/lendingpool/LendingPoolCollateralManager.sol,SWC-105-Unprotected Ether Withdrawal
DAppSCAN-source/contracts/consensys-Aave_Protocol_V2/aave-protocol-v2-f756f44a8d6a328cd545335e46e7128939db88c4/contracts/lendingpool/LendingPool.sol,"SWC-104-Unchecked Call Return Value, SWC-107-Reentrancy"
DAppSCAN-source/contracts/Coinfabrik-DreamTeam Token Audit/smart-contracts-616ed2538526001d25b75680e4d3bd8f3c4deac2/contracts/token/DTT.sol,SWC-101-Integer Overflow and Underflow
DAppSCAN-source/contracts/QuillAudits-Bollycoin staking Smart Contract/code/Bollystake.sol,"SWC-103-Floating Pragma, SWC-100-Function Default Visibility"
DAppSCAN-source/contracts/Chainsecurity-POA Network  OmniBridge/omnibridge-9e602a3719e32feabc18fc387b9474acfa28cfe2/contracts/upgradeable_contracts/components/common/TokensRelayer.sol,SWC-107-Reentrancy
DAppSCAN-source/contracts/openzeppelin-Tally_SafeGuard_Audit/safeguard-b2c63a9dfc4090be13320d999e7c6c1d842625d3/contracts/Registry.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/openzeppelin-Tally_SafeGuard_Audit/safeguard-b2c63a9dfc4090be13320d999e7c6c1d842625d3/contracts/SafeGuard.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/Callisto_Network-Fantom Token (FTM) Security Audit Report/code/Etherscan-0x4e15361fd6b4bb609fa63c81a2be19d873717870.sol,SWC-105-Unprotected Ether Withdrawal
DAppSCAN-source/contracts/openzeppelin-Holdefi/Holdefi-f4df394d7cf6df347b1f1e9af8e2676c5933c2c9/Holdefi.sol,SWC-134-Message call with hardcoded gas amount
DAppSCAN-source/contracts/openzeppelin-Holdefi/Holdefi-f4df394d7cf6df347b1f1e9af8e2676c5933c2c9/CollateralsWallet.sol,SWC-100-Function Default Visibility
DAppSCAN-source/contracts/openzeppelin-Holdefi/Holdefi-f4df394d7cf6df347b1f1e9af8e2676c5933c2c9/HoldefiPrices.sol,SWC-100-Function Default Visibility
DAppSCAN-source/contracts/openzeppelin-Holdefi/Holdefi-f4df394d7cf6df347b1f1e9af8e2676c5933c2c9/HoldefiSettings.sol,SWC-100-Function Default Visibility
DAppSCAN-source/contracts/openzeppelin-Holdefi/Holdefi-f4df394d7cf6df347b1f1e9af8e2676c5933c2c9/Ownable.sol,SWC-114-Transaction Order Dependence
DAppSCAN-source/contracts/openzeppelin-Holdefi/Holdefi-f4df394d7cf6df347b1f1e9af8e2676c5933c2c9/HoldefiPauser.sol,SWC-100-Function Default Visibility
DAppSCAN-source/contracts/Hacken-Nasdex/NasDex-b575cab1663d4f5689c4650c42abb0d67adf879d/MasterChef.sol,SWC-108-State Variable Default Visibility
DAppSCAN-source/contracts/QuillAudits-BsktEthLPPool Smart Contract/code/BsktEthLPPool.sol,"SWC-116-Block values as a proxy for time, SWC-102-Outdated Compiler Version, SWC-107-Reentrancy"
DAppSCAN-source/contracts/QuillAudits-AIDUS Smart Contract/code/Etherscan-0xa957045A12D270e2eE0dcA9A3340c340e05d4670.sol,SWC-102-Outdated Compiler Version
DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129/contracts/6/protocol/workers/spookyswap/SpookyWorker03.sol,SWC-114-Transaction Order Dependence
DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129/contracts/6/protocol/strategies/spookyswap/SpookySwapStrategyWithdrawMinimizeTrading.sol,SWC-102-Outdated Compiler Version
DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129/contracts/6/protocol/strategies/spookyswap/SpookySwapStrategyPartialCloseMinimizeTrading.sol,SWC-102-Outdated Compiler Version
DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129/contracts/6/protocol/strategies/spookyswap/SpookySwapStrategyAddBaseTokenOnly.sol,"SWC-102-Outdated Compiler Version, SWC-114-Transaction Order Dependence"
DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129/contracts/6/protocol/strategies/spookyswap/SpookySwapStrategyLiquidate.sol,SWC-102-Outdated Compiler Version
DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129/contracts/6/protocol/strategies/spookyswap/SpookySwapStrategyAddTwoSidesOptimal.sol,SWC-102-Outdated Compiler Version
DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129/contracts/6/protocol/strategies/spookyswap/SpookySwapStrategyPartialCloseLiquidate.sol,SWC-102-Outdated Compiler Version
DAppSCAN-source/contracts/PeckShield-TranchessV2/contract-core-6876889ff08ddadb78973cadca821128ebb6503c/contracts/fund/FundV3.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/Hacken-Fidometa-V2/Smart_Contract-66f43e8644a20ed2ebbc4db94d6b2dcc797ac1c7/FidoMeta.sol,"SWC-101-Integer Overflow and Underflow, SWC-119-Shadowing State Variables, SWC-103-Floating Pragma, SWC-128-DoS With Block Gas Limit, SWC-135-Code With No Effects"
DAppSCAN-source/contracts/Runtime_Vеrification-StakeWise/contracts-19da824f44079c2b94c8cca84de77f5bdf3f0e54/contracts/collectors/Solos.sol,SWC-101-Integer Overflow and Underflow
DAppSCAN-source/contracts/openzeppelin-EtherCamp_ProjectKudos_public_code/virtual-accelerator-6665fdd4b71088443a74d1ed9fda52c6a8c8b975/ProjectKudos.sol,"SWC-116-Block values as a proxy for time, SWC-102-Outdated Compiler Version, SWC-135-Code With No Effects"
DAppSCAN-source/contracts/QuillAudits-Ceres Token Smart Contract/Bridge/Bridge.sol,SWC-103-Floating Pragma
DAppSCAN-source/contracts/Chainsulting-SPICE/synthetix-develop/contracts/AddressResolver.sol,SWC-103-Floating Pragma
DAppSCAN-source/contracts/consensys-Zer0_zAuction/zAuction-50d3b6ce6d7ee00e7181d5b2a9a2eedcdd3fdb72/contracts/zAuctionAccountant.sol,"SWC-114-Transaction Order Dependence, SWC-135-Code With No Effects"
DAppSCAN-source/contracts/Chainsulting-Global Rockstar/openzeppelin-contracts-upgradeable-master/contracts/access/AccessControlCrossChainUpgradeable.sol,SWC-103-Floating Pragma
DAppSCAN-source/contracts/Runtime_Vеrification-ElementFinance/elf-contracts-b9ab6095a211ccb81941a5104c581e3564a97502/contracts/ConvergentCurvePool.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/Runtime_Vеrification-ElementFinance/elf-contracts-b9ab6095a211ccb81941a5104c581e3564a97502/contracts/factories/InterestTokenFactory.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/Runtime_Vеrification-ElementFinance/elf-contracts-b9ab6095a211ccb81941a5104c581e3564a97502/contracts/libraries/ERC20Permit.sol,SWC-117-Signature Malleability
DAppSCAN-source/contracts/Runtime_Vеrification-ElementFinance/elf-contracts-637c6f959315cbb11a164555e588520c7d89122b/contracts/YVaultAssetProxy.sol,SWC-107-Reentrancy
DAppSCAN-source/contracts/Runtime_Vеrification-ElementFinance/elf-contracts-eed369562ac50398c10fd0a56dc287a29002d3f8/contracts/ConvergentCurvePool.sol,SWC-101-Integer Overflow and Underflow
DAppSCAN-source/contracts/Coinspect-Tempus Audit/tempus-protocol-ee5964bd416770e00639a4053b45f346e4bf8b93/contracts/TempusController.sol,SWC-107-Reentrancy
DAppSCAN-source/contracts/Coinbae-Barnbridge_YieldFarming/YieldFarm0xB3F7abF8FA1Df0fF61C5AC38d35e20490419f4bb/contracts/YieldFarm.sol,"SWC-103-Floating Pragma, SWC-128-DoS With Block Gas Limit"
DAppSCAN-source/contracts/QuillAudits-AAVE-Governance Crosschain Bridges V3/governance-crosschain-bridges-7f56e7ae63f30ba8dcd7ced6a11a34c2eb865a1d/contracts/BridgeExecutorBase.sol,SWC-131-Presence of unused variables
DAppSCAN-source/contracts/consensys-PoolTogether_Pods/pods-v3-contracts-879dc8b911fc506dd6bead1f36eade919ccfea57/contracts/TokenDrop.sol,"SWC-107-Reentrancy, SWC-105-Unprotected Ether Withdrawal"
DAppSCAN-source/contracts/consensys-PoolTogether_Pods/pods-v3-contracts-879dc8b911fc506dd6bead1f36eade919ccfea57/contracts/Pod.sol,"SWC-104-Unchecked Call Return Value, SWC-107-Reentrancy"
DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80/contracts/DYTokenERC20.sol,SWC-114-Transaction Order Dependence
DAppSCAN-source/contracts/Coinfabrik-Timvi Smart Contract Audit/Timvi-9324706d1160996f7847e1989c8567168261382e/contracts/services/leverage-exchange/ExchangeService.sol,SWC-115-Authorization through tx.origin
DAppSCAN-source/contracts/Coinfabrik-Timvi Smart Contract Audit/Timvi-9324706d1160996f7847e1989c8567168261382e/contracts/services/leverage-exchange/LeverageService.sol,SWC-115-Authorization through tx.origin
DAppSCAN-source/contracts/Coinfabrik-Timvi Smart Contract Audit/Timvi-9324706d1160996f7847e1989c8567168261382e/contracts/services/bond/BondService.sol,SWC-115-Authorization through tx.origin
DAppSCAN-source/contracts/Coinfabrik-Timvi Smart Contract Audit/Timvi-9324706d1160996f7847e1989c8567168261382e/contracts/services/gate/Gate.sol,SWC-113-DoS with Failed Call
DAppSCAN-source/contracts/Trail_of_Bits-UniswapV3Core/v3-core-99223f33fd69a9e024f00bd8eea17b029d3f8f2d/contracts/UniswapV3Pool.sol,"SWC-128-DoS With Block Gas Limit, SWC-105-Unprotected Ether Withdrawal, SWC-114-Transaction Order Dependence"
DAppSCAN-source/contracts/Trail_of_Bits-UniswapV3Core/v3-core-99223f33fd69a9e024f00bd8eea17b029d3f8f2d/contracts/libraries/TransferHelper.sol,SWC-104-Unchecked Call Return Value
DAppSCAN-source/contracts/BlockSec-blocksec_aloe_1.1_signed/aloe-blend-fd1635d8928c74ed24550d3f0d9a63f284a7f872/contracts/AloeBlend.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/ImmuneBytes-MahaDAO (ArthController.sol)-Audit Report/code/ArthController.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/Hacken-CGU/CGUToken0x747D74dB20cc422F39ab54EDB2A3Ce21f3C98AF1/contracts/CGUToken.sol,SWC-100-Function Default Visibility
DAppSCAN-source/contracts/consensys-1inch_Liquidity_Protocol/liquidity-protocol-d3652c992073efed6367ff93f9e8a18dcbd80e9c/contracts/Mooniswap.sol,SWC-105-Unprotected Ether Withdrawal
DAppSCAN-source/contracts/consensys-1inch_Liquidity_Protocol/liquidity-protocol-d3652c992073efed6367ff93f9e8a18dcbd80e9c/contracts/ReferralFeeReceiver.sol,SWC-105-Unprotected Ether Withdrawal
DAppSCAN-source/contracts/consensys-1inch_Liquidity_Protocol/liquidity-protocol-d3652c992073efed6367ff93f9e8a18dcbd80e9c/contracts/inch/GovernanceMothership.sol,SWC-124-Write to Arbitrary Storage Location
DAppSCAN-source/contracts/consensys-ENS_Permanent_Registrar/ethregistrar-e52abfc2799ac361364aca6135fc20f9175a29fd/contracts/StablePriceOracle.sol,SWC-101-Integer Overflow and Underflow
DAppSCAN-source/contracts/consensys-ENS_Permanent_Registrar/ethregistrar-e52abfc2799ac361364aca6135fc20f9175a29fd/contracts/SimplePriceOracle.sol,SWC-101-Integer Overflow and Underflow
DAppSCAN-source/contracts/consensys-ENS_Permanent_Registrar/ethregistrar-e52abfc2799ac361364aca6135fc20f9175a29fd/contracts/ETHRegistrarController.sol,"SWC-104-Unchecked Call Return Value, SWC-114-Transaction Order Dependence"
DAppSCAN-source/contracts/Chainsulting-1inch/liquidity-protocol-master/contracts/ReferralFeeReceiver.sol,SWC-107-Reentrancy
DAppSCAN-source/contracts/openzeppelin-Opyn_Contracts/Convexity-Protocol-Archived-c34598565cba2bfcf824eb2da63d95c7f5dda4fa/contracts/OptionsContract.sol,SWC-101-Integer Overflow and Underflow
DAppSCAN-source/contracts/consensys-Thesis_tBTC_and_Keep/keep-core-b76b418f04bc94030d10aff18220d8e560a2ab09/contracts/solidity/contracts/KeepRandomBeaconOperator.sol,SWC-120-Weak Sources of Randomness from Chain Attributes
DAppSCAN-source/contracts/Iosiro-Synthetix Alnitak Release Smart Contract Audit/synthetix-00df930622a8ea462d15d4eccf6bc6b3d704bd21/contracts/Synthetix.sol,SWC-115-Authorization through tx.origin
DAppSCAN-source/contracts/Iosiro-Synthetix Alnitak Release Smart Contract Audit/synthetix-00df930622a8ea462d15d4eccf6bc6b3d704bd21/contracts/Exchanger.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/Iosiro-1inch Exchange Staking Rewards Smart Contract Audit/liquidity-protocol-c9c8bc600e8e7897f70f84b006de601d4f4bcbe3/BaseRewards.sol,"SWC-101-Integer Overflow and Underflow, SWC-107-Reentrancy"
DAppSCAN-source/contracts/PeckShield-btdotfinance/bt-finance-6300bc1271b73a1755fae02594d25fdf6fa39a9c/contracts/vault/bVault.sol,SWC-107-Reentrancy
DAppSCAN-source/contracts/Hacken-Codex on Althash/Codex-Rewards-Platform-d364d0ef9258dd468f8202a352c58724d6b65638/contracts/CDEX_rewards.sol,"SWC-103-Floating Pragma, SWC-104-Unchecked Call Return Value, SWC-135-Code With No Effects"
DAppSCAN-source/contracts/QuillAudits-DEFINE Token Smart Contract/definetics-023ddbd2182d96306fb020573a64b50eaed0a87a/contracts/DefineDividendTracker.sol,SWC-103-Floating Pragma
DAppSCAN-source/contracts/QuillAudits-DEFINE Token Smart Contract/definetics-023ddbd2182d96306fb020573a64b50eaed0a87a/contracts/Define.sol,"SWC-103-Floating Pragma, SWC-135-Code With No Effects"
DAppSCAN-source/contracts/Chainsulting-Shopping-project2/openzeppelin-contracts-3.2.0/contracts/access/AccessControl.sol,"SWC-103-Floating Pragma, SWC-102-Outdated Compiler Version"
DAppSCAN-source/contracts/consensys-Amp/flexa-collateral-manager-4203e96d1138632a991d072d0c232fd8ba69c9e1/contracts/FlexaCollateralManager.sol,SWC-128-DoS With Block Gas Limit
DAppSCAN-source/contracts/consensys-Amp/amp-token-contracts-6871b6c64c712835b332e515cc553308dcbbc539/contracts/Amp.sol,"SWC-104-Unchecked Call Return Value, SWC-102-Outdated Compiler Version, SWC-107-Reentrancy"
DAppSCAN-source/contracts/PeckShield-OpenLeverage1.0/openleverage-contracts-e31d971bcb38ec8737cf1942b8fdf6a9452e5834/contracts/OLETokenLock.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/PeckShield-OpenLeverage1.0/openleverage-contracts-e31d971bcb38ec8737cf1942b8fdf6a9452e5834/contracts/liquidity/LPool.sol,SWC-107-Reentrancy
DAppSCAN-source/contracts/Hacken-Travelcare/TravelCare0x826e5Ec70DbC5607fF9218011FBb97F9a8D97953/contracts/TravelCare.sol,SWC-102-Outdated Compiler Version
DAppSCAN-source/contracts/openzeppelin-EIP-4337-Ethereum_Account_Abstraction/account-abstraction-8832d6e04b9f4f706f612261c6e46b3f1745d61a/EntryPoint.sol,"SWC-101-Integer Overflow and Underflow, SWC-135-Code With No Effects"
DAppSCAN-source/contracts/openzeppelin-Polymath/polymath-token-672fabe081e8f90ea025252d92c2eb247d60010e/contracts/PolyDistribution.sol,SWC-101-Integer Overflow and Underflow
DAppSCAN-source/contracts/PeckShield-ShibaNova/Contracts-b6b1ce1fcaff83d360df8944309f49958842b7b8/shibanova/contracts/MasterShiba.sol,SWC-107-Reentrancy
DAppSCAN-source/contracts/PeckShield-ShibaNova/Contracts-b6b1ce1fcaff83d360df8944309f49958842b7b8/shibanova/contracts/libs/ShibaLibrary.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/Inspex-Lending/smart-contract-edef88b4d3881f6eb676cf8189af05632d945422/WelChainlinkOracle.sol,SWC-102-Outdated Compiler Version
DAppSCAN-source/contracts/QuillAudits-AgriUT Smart Contract/AgriUT-a3638774be81be9f113ae0ddc54f4a5b84038947/AgriUTToken.sol,SWC-103-Floating Pragma
DAppSCAN-source/contracts/Trail_of_Bits-YieldProtocol/fyDai-4422fda75931f2bfea49f5041ec90dc026e5c03d/contracts/Controller.sol,SWC-105-Unprotected Ether Withdrawal
DAppSCAN-source/contracts/Trail_of_Bits-YieldProtocol/fyDai-4422fda75931f2bfea49f5041ec90dc026e5c03d/contracts/helpers/ERC20Permit.sol,SWC-114-Transaction Order Dependence
DAppSCAN-source/contracts/Trail_of_Bits-YieldProtocol/fyDai-4422fda75931f2bfea49f5041ec90dc026e5c03d/contracts/pool/Pool.sol,SWC-114-Transaction Order Dependence
DAppSCAN-source/contracts/PeckShield-KaoyaSwap/contracts-8273073f1d6914f372790399378f177573c52e37/masterchef.sol,"SWC-107-Reentrancy, SWC-135-Code With No Effects"
"DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607/contracts/marketplace/BaseUpgradableMarketplace.sol",SWC-113-DoS with Failed Call
"DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607/contracts/minter/MintingFactoryV2.sol","SWC-102-Outdated Compiler Version, SWC-107-Reentrancy"
DAppSCAN-source/contracts/ImmuneBytes-Pluteus-Audit Report/code/Pluteus (1).sol,SWC-129-Typographical Error
DAppSCAN-source/contracts/consensys-pSTAKE Finance/pStake-smartContracts-ca3e035454dc565a762a1cc03fdd99c7bf52da37/contracts/LiquidStakingV2.sol,SWC-128-DoS With Block Gas Limit
DAppSCAN-source/contracts/consensys-pSTAKE Finance/pStake-smartContracts-ca3e035454dc565a762a1cc03fdd99c7bf52da37/contracts/STokensV2.sol,SWC-128-DoS With Block Gas Limit
DAppSCAN-source/contracts/PeckShield-Plexus/PlexusContracts-f7e8196a3881faee80369330f6844a7f38d65b65/contracts/tier2Farm.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/PeckShield-Plexus/PlexusContracts-f7e8196a3881faee80369330f6844a7f38d65b65/contracts/tier2Aave.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/ImmuneBytes-HaggleX-Final Audit Report/Hag-token-9c2d7821bf5740afc4437c9a2bd3ace7ec883137/HaggleToken.sol,SWC-128-DoS With Block Gas Limit
DAppSCAN-source/contracts/openzeppelin-Arcade_City_token/ac-token-dd4207e1538f96eb3cbbf9e714eb38015bfe7c5a/ARCToken.sol,"SWC-102-Outdated Compiler Version, SWC-107-Reentrancy, SWC-135-Code With No Effects"
DAppSCAN-source/contracts/openzeppelin-Arcade_City_token/ac-token-dd4207e1538f96eb3cbbf9e714eb38015bfe7c5a/TokenVesting.sol,"SWC-119-Shadowing State Variables, SWC-102-Outdated Compiler Version"
DAppSCAN-source/contracts/ImmuneBytes-LeadWallet Final Audit Report/LEAD-Stake-DApp-Backend-298d3157c32147bf5432b376e39b436381d5e8e8/LeadStake.sol,SWC-105-Unprotected Ether Withdrawal
DAppSCAN-source/contracts/ImmuneBytes-LeadWallet Final Audit Report/LEAD-Stake-DApp-Backend-298d3157c32147bf5432b376e39b436381d5e8e8/ERC20.sol,SWC-105-Unprotected Ether Withdrawal
DAppSCAN-source/contracts/Inspex-AutoCompoundVault/mondayclub-9ec29e0bb41a6bbef5484976502c924f4557ca02/StrategyCommonChefLP.sol,SWC-114-Transaction Order Dependence
DAppSCAN-source/contracts/Blockchain Labs NZ-Leverj/staking-e8716e4a11881fad181b5330206d8b0c27a58510/contracts/Fee.sol,SWC-102-Outdated Compiler Version
DAppSCAN-source/contracts/Coinfabrik-EMDX – Token Contracts Audit/token-contracts-main/contracts/Vesting.sol,"SWC-113-DoS with Failed Call, SWC-101-Integer Overflow and Underflow"
DAppSCAN-source/contracts/Runtime_Vеrification-GnosisSafe/safe-contracts-427d6f7e779431333c54bcb4d4cde31e4d57ce96/contracts/GnosisSafe.sol,"SWC-101-Integer Overflow and Underflow, SWC-107-Reentrancy"
DAppSCAN-source/contracts/Runtime_Vеrification-GnosisSafe/safe-contracts-427d6f7e779431333c54bcb4d4cde31e4d57ce96/contracts/base/OwnerManager.sol,"SWC-101-Integer Overflow and Underflow, SWC-114-Transaction Order Dependence"
DAppSCAN-source/contracts/Hacken-Diamond Back/DiamondBack-contract-025f40496c88a1c7dda9c3bf294761397c9925d1/MyToken.sol,SWC-103-Floating Pragma
DAppSCAN-source/contracts/QuillAudits-Moonship Smart Contract/contracts-74658f327c56d66dae8e9c96bffa3f98e806c831/moonship.sol,"SWC-107-Reentrancy, SWC-135-Code With No Effects"
DAppSCAN-source/contracts/Coinfabrik-Avalaunch Audit Allocation Staking and Sales/xava-protocol-fd252f8b9b0283d245d9d561130fe789ff08dfe9/contracts/Admin.sol,SWC-113-DoS with Failed Call
DAppSCAN-source/contracts/Coinfabrik-Avalaunch Audit Allocation Staking and Sales/xava-protocol-fd252f8b9b0283d245d9d561130fe789ff08dfe9/contracts/sales/AvalaunchSale.sol,SWC-113-DoS with Failed Call
DAppSCAN-source/contracts/consensys-Connext NXTP — Noncustodial Xchain Transfer Protocol/nxtp-0656436d654cfe0313fa3c2bbc81aa86232ade16/packages/contracts/contracts/TransactionManager.sol,SWC-107-Reentrancy
DAppSCAN-source/contracts/Runtime_Vеrification-Stakefish_BatchDeposit/eth2-batch-deposit-a4912b2d839305da8447b7cec6b2f09238b90e37/contracts/BatchDeposits.sol,"SWC-102-Outdated Compiler Version, SWC-114-Transaction Order Dependence"
DAppSCAN-source/contracts/QuillAudits-DictatorDOGE Smart Contract/code/DictatorDOGE.sol,SWC-128-DoS With Block Gas Limit
DAppSCAN-source/contracts/PeckShield-BNPL/BNPL-0ee587a081668dcab166a3a275b8a6c4794ead4d/contracts/BankingNode.sol,"SWC-107-Reentrancy, SWC-114-Transaction Order Dependence"
DAppSCAN-source/contracts/Hacken-RichQUACK/code/Staking.sol,"SWC-103-Floating Pragma, SWC-116-Block values as a proxy for time, SWC-135-Code With No Effects"
DAppSCAN-source/contracts/Chainsulting-Curate-project2/Curate/Curate.sol,SWC-103-Floating Pragma
DAppSCAN-source/contracts/consensys-Idle_Finance/idle-tranches-d94ee7194e8cb17db13b16c338f3e780b62f5435/contracts/IdleCDO.sol,SWC-107-Reentrancy
DAppSCAN-source/contracts/Coinbae-Deus_Finance_Vault/code/Vault.sol,SWC-100-Function Default Visibility
DAppSCAN-source/contracts/Coinbae-SpaceMonkey/SpaceMonkey0x9298f766581650e81357f5C66C91cc003f2b75Aa/root/workspace/GXC/contracts/SPMK/SpaceMonkey.sol,"SWC-119-Shadowing State Variables, SWC-107-Reentrancy"
DAppSCAN-source/contracts/openzeppelin-Coinfix_Token/coinfix.io-smart-contracts-75edd659ce96c88fe2784f3e767d6617787e8b7c/merchant_subscription/MerchantSubscription.sol,SWC-102-Outdated Compiler Version
DAppSCAN-source/contracts/consensys-OmiseGo_MoreVP/plasma-contracts-e13aaf759c979cf6516c1d8de865c9e324bc2db6/plasma_framework/contracts/src/exits/payment/controllers/PaymentStartStandardExit.sol,SWC-116-Block values as a proxy for time
DAppSCAN-source/contracts/consensys-OmiseGo_MoreVP/plasma-contracts-e13aaf759c979cf6516c1d8de865c9e324bc2db6/plasma_framework/contracts/src/framework/PlasmaFramework.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/openzeppelin-Basic_Attention_Token/basic-attention-token-crowdsale-17a5f8440a256a6dc5d8dd894b9615182c2901b2/BAToken.sol,"SWC-101-Integer Overflow and Underflow, SWC-116-Block values as a proxy for time, SWC-102-Outdated Compiler Version, SWC-135-Code With No Effects"
DAppSCAN-source/contracts/openzeppelin-PoolTogether/pooltogether-pool-contracts-78ac6863f4616269f7d04a0ddd1d60bdfc454937/contracts/BasePool.sol,"SWC-101-Integer Overflow and Underflow, SWC-114-Transaction Order Dependence"
DAppSCAN-source/contracts/openzeppelin-PoolTogether/pooltogether-pool-contracts-78ac6863f4616269f7d04a0ddd1d60bdfc454937/contracts/RecipientWhitelistERC777Pool.sol,SWC-108-State Variable Default Visibility
DAppSCAN-source/contracts/Chainsulting-UNILAYERX/openzeppelin-contracts-2.3.0/contracts/access/Roles.sol,SWC-103-Floating Pragma
DAppSCAN-source/contracts/QuillAudits-Lido-Lido KSM/lido-dot-ksm-76a10efa5f223c4c613f26794802b8fb9bb188e1/contracts/Lido.sol,"SWC-101-Integer Overflow and Underflow, SWC-131-Presence of unused variables"
DAppSCAN-source/contracts/QuillAudits-Lido-Lido KSM/lido-dot-ksm-76a10efa5f223c4c613f26794802b8fb9bb188e1/contracts/Ledger.sol,SWC-101-Integer Overflow and Underflow
DAppSCAN-source/contracts/Hacken-TrustSwap-V1/code/StakingPool.sol,SWC-104-Unchecked Call Return Value
DAppSCAN-source/contracts/QuillAudits-BollyStake Smart Contract (new)/code/Bollystake.sol,"SWC-108-State Variable Default Visibility, SWC-116-Block values as a proxy for time, SWC-135-Code With No Effects"
DAppSCAN-source/contracts/Cystack-AOC BEP-20 - v1.3/AOC_BEP0x53cB59f3Ee1035daD6b63F88d9150EA70a1f2605/@openzeppelin/contracts-upgradeable/access/OwnableUpgradeable.sol,SWC-108-State Variable Default Visibility
DAppSCAN-source/contracts/Cystack-AOC BEP-20 - v1.3/AOC_BEP0x53cB59f3Ee1035daD6b63F88d9150EA70a1f2605/contracts/AOC_BEP.sol,"SWC-105-Unprotected Ether Withdrawal, SWC-118-Incorrect Constructor Name, SWC-135-Code With No Effects"
DAppSCAN-source/contracts/Cystack-AOC BEP-20 - v1.3/AOC_BEP0x53cB59f3Ee1035daD6b63F88d9150EA70a1f2605/contracts/library/DateTime.sol,SWC-103-Floating Pragma
DAppSCAN-source/contracts/QuillAudits-1inch-Farming/farming-7a007ec7784cca2899889e99e46cf06d5788a7d9/contracts/ERC20Farmable.sol,SWC-128-DoS With Block Gas Limit
DAppSCAN-source/contracts/QuillAudits-1inch-Farming/farming-7a007ec7784cca2899889e99e46cf06d5788a7d9/contracts/accounting/UserAccounting.sol,SWC-101-Integer Overflow and Underflow
DAppSCAN-source/contracts/Coinfabrik-EasyPool Smart Contract Security Audit v2/EasyPool-master/contracts/library/ProPoolLib.sol,"SWC-102-Outdated Compiler Version, SWC-114-Transaction Order Dependence"
DAppSCAN-source/contracts/ImmuneBytes-SIGH Finance-Audit Report/SIGH-Finance-Contracts-9feee84e18cabb4015ca60dc016340f2c94af27a/SIGHFinanceContracts/contracts/NFTBoosters/SIGHBoostersSale.sol,SWC-129-Typographical Error
DAppSCAN-source/contracts/Chainsulting-FIN/FinToken/FinToken.sol,"SWC-103-Floating Pragma, SWC-101-Integer Overflow and Underflow"
DAppSCAN-source/contracts/Callisto_Network-Monsta Infinite Inception Security Audit Report/moni-smart-contracts-3303268d5456d51a5f7412be8cfca7e3caf73ed5/contracts/presale/MonstaPresale.sol,SWC-105-Unprotected Ether Withdrawal
